"","GP","PTS","FGM","FTM","FTA","OREB","DREB","REB","STL","TOV","TARGET_5Yrs"
"26",0.893990353837,0.825810751404112,0.81428611797141,1.21784573014781,0.966042974326502,1.78942525462523,1.08400411028366,1.39253500634742,0.198879342946107,0.424084040080182,1
"27",-0.482630655471016,0.573375030215879,0.279703070462689,0.812678259873322,0.512522857919572,-0.655501598587088,-0.460105009604075,-0.55131301543032,-0.0451667372258561,0.839285657499162,0
"28",0.893990353837,0.458631520584864,0.695489885191694,-0.0989485482442729,-0.167757316690822,0.888662729757532,1.01047510457472,1.00376540199187,0.442925423118071,0.147282961800862,1
"29",1.00870877127933,0.756964645625503,0.754888001581552,0.306218922030214,0.285762799716108,-0.140780155805548,-0.0189309753504359,-0.0167548094414423,1.41910974380592,0.0088824226612019,0
"30",-0.539989864192183,0.366836712880052,0.339101186852547,0.7113863923047,0.814869602190859,1.66074489392984,0.789888087447903,1.1495540036252,-0.289212817397819,0.424084040080182,1
"31",0.205679849182992,-0.138034729496415,-0.136083744266316,0.10363518689297,0.436936171851751,1.91810561532061,1.37812013311942,1.63551600906963,-0.533258897569783,-0.544719733897438,1
"32",-0.310553029307514,0.825810751404112,0.992480467140983,0.508802657167457,1.34397640466561,1.40338417253907,1.5251781445373,1.4897274074363,-0.533258897569783,0.285683500940522,1
"33",1.238145606164,0.137349693618021,0.279703070462689,-0.0989485482442729,-0.243344002758643,-0.526821237891703,-0.460105009604075,-0.502716814885877,0.931017583461998,0.700885118359502,1
"34",-0.712067490355685,0.527477626363473,0.576693652411978,0.7113863923047,0.89045628825868,1.78942525462523,0.936946098865783,1.29534260525853,0.442925423118071,0.839285657499162,1
"35",-1.51509641245203,-0.574060066094273,-0.670666791775037,-0.402824150950138,-0.621277433097751,-1.17022304136863,-0.533634015313015,-0.794294018152537,-0.0451667372258561,-0.267918655618118,0
"36",-1.05622274268269,0.389785414806255,0.279703070462689,0.204927054461592,0.0590027415126428,-0.398140877196318,-0.607163021021955,-0.502716814885877,0.442925423118071,-0.129518116478458,1
"37",1.238145606164,-0.298675642979836,-0.373676209825747,0.10363518689297,0.0590027415126428,-0.784181959282473,-0.533634015313015,-0.648505416519207,0.198879342946107,0.0088824226612019,1
"38",0.205679849182992,0.0455548859132091,0.160906837682973,-0.200240415812894,-0.243344002758643,-0.526821237891703,-0.460105009604075,-0.502716814885877,1.17506366363396,0.424084040080182,1
"39",1.12342718872167,0.137349693618021,0.220304954072831,0.00234331932434879,0.0590027415126428,0.373941286975992,0.642830076030023,0.566399597091879,-0.0451667372258561,-0.129518116478458,1
"40",0.951349562558167,-0.275726941053633,-0.195481860656174,-0.200240415812894,-0.394517374894287,0.502621647671377,0.348714053194264,0.372014794914105,-0.777304977741746,-0.406319194757778,1
"41",-0.310553029307514,-0.619957469946679,-0.551870558995321,-0.706699753656002,-0.772450805233394,-0.655501598587088,-0.754221032439835,-0.745697817608094,0.198879342946107,-0.544719733897438,0
"42",-0.712067490355685,-0.390470450684649,-0.31427809343589,-0.402824150950138,-0.470104060962108,-0.526821237891703,-0.680692026730895,-0.648505416519207,0.686971503290034,0.147282961800862,0
"43",-0.539989864192183,-0.413419152610852,-0.670666791775037,0.508802657167457,0.134589427580464,-0.784181959282473,-0.607163021021955,-0.745697817608094,0.686971503290034,0.285683500940522,0
"44",-0.539989864192183,-0.665854873799085,-0.611268675385179,-0.909283488793245,-0.999210863436859,-0.526821237891703,-0.386576003895135,-0.454120614341433,-0.777304977741746,-0.683120273037098,0
"45",0.66455351895233,-0.505213960315664,-0.611268675385179,0.10363518689297,-0.0165839445551787,-0.784181959282473,-0.827750038148775,-0.842890218696981,-0.0451667372258561,0.147282961800862,1
"46",0.492475892788828,-0.734700979577694,-0.611268675385179,-1.01057535636187,-1.07479754950468,0.116580565585222,-0.313046998186195,-0.162543411074773,-0.289212817397819,-0.821520812176758,1
"47",-0.367912238028681,-0.25277823912743,-0.254879977046032,0.00234331932434879,0.134589427580464,0.502621647671377,-0.0189309753504359,0.177629992736331,-0.0451667372258561,-0.544719733897438,1
"48",-2.0886884996637,-0.619957469946679,-0.789463024554752,-0.301532283381516,-0.243344002758643,-1.17022304136863,-1.12186606098453,-1.13446742196364,0.198879342946107,0.147282961800862,0
"49",-0.597349072913351,-0.619957469946679,-0.670666791775037,-0.402824150950138,-0.470104060962108,-0.784181959282473,-0.974808049566654,-0.940082619785867,-0.0451667372258561,-0.267918655618118,1
"50",-0.253193820586347,-0.7805983834301,-0.730064908164895,-0.605407886087381,-0.621277433097751,-0.655501598587088,-0.901279043857714,-0.891486419241424,-0.0451667372258561,-0.544719733897438,1
"51",0.377757475346494,-0.711752277651491,-0.730064908164895,-0.807991621224624,-0.848037491301216,-1.17022304136863,-1.04833705527559,-1.13446742196364,-0.533258897569783,-0.267918655618118,0
"52",-0.597349072913351,-0.987136700765927,-0.967657373724326,-0.807991621224624,-0.772450805233394,-0.912862319977858,-1.12186606098453,-1.0858712214192,0.198879342946107,-0.267918655618118,1
"53",-0.884145116519187,-0.941239296913521,-0.908259257334468,-0.807991621224624,-0.848037491301216,-0.398140877196318,-0.901279043857714,-0.745697817608094,-1.02135105791371,-0.821520812176758,1
"54",-1.28565957756736,-0.7805983834301,-0.730064908164895,-0.807991621224624,-0.923624177369038,-0.912862319977858,-1.04833705527559,-1.03727502087475,-0.777304977741746,-0.821520812176758,0
"55",-1.05622274268269,-0.918290594987318,-0.967657373724326,-0.605407886087381,-0.318930688826465,-0.140780155805548,-0.754221032439835,-0.55131301543032,-1.26539713808567,-0.544719733897438,0
"56",-0.367912238028681,-0.826495787282506,-0.789463024554752,-0.706699753656002,-0.772450805233394,-0.398140877196318,-1.04833705527559,-0.842890218696981,-1.02135105791371,-0.959921351316418,0
"57",-1.45773720373086,-0.642906171872882,-0.492472442605463,-0.909283488793245,-0.772450805233394,-0.526821237891703,-1.04833705527559,-0.891486419241424,-0.533258897569783,-0.544719733897438,0
"58",-1.34301878628853,-0.918290594987318,-0.84886114094461,-0.807991621224624,-0.923624177369038,-0.784181959282473,-0.974808049566654,-0.940082619785867,-1.02135105791371,-0.959921351316418,0
"59",-0.82678590779802,-0.964187998839725,-0.908259257334468,-1.11186722393049,-1.07479754950468,-0.784181959282473,-1.19539506669347,-1.0858712214192,-1.02135105791371,-1.23672242959574,0
"60",-0.539989864192183,-1.05598280654454,-1.08645360650404,-1.01057535636187,-1.07479754950468,-0.912862319977858,-1.12186606098453,-1.0858712214192,-1.26539713808567,-1.23672242959574,0
"61",-1.17094116012502,-1.05598280654454,-1.1458517228939,-0.402824150950138,-0.54569074702993,-0.655501598587088,-0.974808049566654,-0.891486419241424,-1.26539713808567,-0.959921351316418,0
"62",-2.37548454326954,-1.19367501810175,-1.1458517228939,-1.11186722393049,-1.07479754950468,-0.526821237891703,-1.19539506669347,-0.988678820330311,-0.777304977741746,-1.23672242959574,0
"63",-1.40037799500969,-1.26252112388036,-1.26464795567362,-1.01057535636187,-1.07479754950468,-1.04154268067324,-1.19539506669347,-1.18306362250808,-1.26539713808567,-0.959921351316418,0
"64",1.0660679800005,2.56991209779554,2.53683149327729,2.83851561124575,2.78012343995422,1.78942525462523,3.21634527584292,2.80182482213628,1.90720190414985,2.36169158803542,1
"65",-0.310553029307514,-0.7805983834301,-0.84886114094461,-0.706699753656002,-0.696864119165573,-0.784181959282473,-0.901279043857714,-0.891486419241424,0.198879342946107,-0.683120273037098,0
"66",0.779271936394665,2.66170690550035,2.53683149327729,3.14239121395162,3.15805687029333,3.33358958296985,3.3634032872608,3.53076783030293,0.931017583461998,2.36169158803542,1
"67",0.205679849182992,1.72081012652603,1.17067481631056,2.73722374367713,2.55336338175075,-0.269460516500933,-0.0924599810593758,-0.113947210530329,1.66315582397789,1.80808943147678,0
"68",1.238145606164,2.04209195349287,2.06164656215842,0.610094524736078,0.512522857919572,-0.269460516500933,0.0545980303585041,-0.0653510099858858,0.442925423118071,0.562484579219842,1
"69",1.238145606164,0.0914522897656152,0.339101186852547,-0.504116018518759,-0.470104060962108,0.373941286975992,-0.313046998186195,-0.0167548094414423,3.37147838518163,1.3928878140578,1
"70",1.18078639744284,0.068503587839412,-0.136083744266316,0.913970127441943,0.966042974326502,3.07622886157908,1.892823173082,2.36445901723629,-0.0451667372258561,-0.406319194757778,1
"71",0.893990353837,1.19298998222336,1.1112766999207,1.72430506799092,1.57073646286907,0.631302008366762,-0.0189309753504359,0.177629992736331,0.686971503290034,0.977686196638822,1
"72",1.238145606164,0.43568281865866,0.51729553602212,0.407510789598835,0.0590027415126428,-0.655501598587088,-0.239517992477256,-0.40552441379699,0.931017583461998,0.700885118359502,0
"73",1.238145606164,0.43568281865866,0.51729553602212,0.407510789598835,0.0590027415126428,-0.655501598587088,-0.239517992477256,-0.40552441379699,0.931017583461998,0.700885118359502,1
"74",-0.654708281634518,-1.12482891232315,-1.1458517228939,-0.807991621224624,-0.772450805233394,-1.04154268067324,-0.974808049566654,-1.0858712214192,-0.289212817397819,-0.821520812176758,0
"75",-0.654708281634518,-1.12482891232315,-1.1458517228939,-0.807991621224624,-0.772450805233394,-1.04154268067324,-0.974808049566654,-1.0858712214192,-0.289212817397819,-0.821520812176758,1
"76",1.238145606164,0.96350296296133,1.17067481631056,0.610094524736078,0.285762799716108,0.373941286975992,-0.0924599810593758,0.0804375916474446,1.66315582397789,1.11608673577848,1
"77",0.893990353837,0.0226061839870061,0.101508721293115,0.10363518689297,0.285762799716108,1.1460234511483,0.936946098865783,1.00376540199187,-0.0451667372258561,0.147282961800862,1
"78",0.377757475346494,1.67491272267362,2.12104467854828,0.00234331932434879,-0.243344002758643,-0.655501598587088,-0.533634015313015,-0.599909215974764,0.442925423118071,0.562484579219842,1
"79",0.549835101509996,0.458631520584864,0.576693652411978,0.306218922030214,0.285762799716108,-0.140780155805548,-0.607163021021955,-0.454120614341433,-0.533258897569783,0.562484579219842,0
"80",1.18078639744284,0.412734116732458,0.457897419632262,0.204927054461592,0.0590027415126428,0.245260926280607,0.201656041776384,0.226226193280775,-0.289212817397819,0.424084040080182,1
"81",-1.5724556211732,0.0914522897656152,-0.136083744266316,1.01526199501056,0.663696230055216,0.502621647671377,-0.0924599810593758,0.129033792191888,-0.0451667372258561,-0.406319194757778,1
"82",-0.138475403144012,-0.344573046832243,-0.373676209825747,-0.0989485482442729,0.285762799716108,1.66074489392984,0.936946098865783,1.24674640471409,-0.0451667372258561,-0.406319194757778,0
"83",0.549835101509996,0.0914522897656152,0.220304954072831,-0.200240415812894,-0.394517374894287,-0.655501598587088,-0.680692026730895,-0.648505416519207,-0.777304977741746,-0.267918655618118,0
"84",1.238145606164,-0.436367854537055,-0.373676209825747,-0.402824150950138,-0.470104060962108,-0.398140877196318,-0.607163021021955,-0.55131301543032,0.442925423118071,0.0088824226612019,1
"85",0.0909614317406572,0.0226061839870061,-0.0172875114866003,0.204927054461592,0.0590027415126428,-0.398140877196318,-0.607163021021955,-0.55131301543032,-0.289212817397819,0.0088824226612019,0
"86",1.00870877127933,-0.138034729496415,-0.0172875114866003,-0.200240415812894,-0.0921706306230003,0.631302008366762,0.569301070321083,0.614995797636322,-1.02135105791371,0.285683500940522,0
"87",0.721912727673498,-0.298675642979836,-0.136083744266316,-0.605407886087381,-0.621277433097751,0.888662729757532,0.789888087447903,0.857976800358539,-0.777304977741746,-0.683120273037098,1
"88",0.779271936394665,-0.344573046832243,-0.373676209825747,0.00234331932434879,0.210176113648286,1.40338417253907,0.789888087447903,1.05236160253631,-0.289212817397819,-0.267918655618118,1
"89",0.893990353837,-0.0232912198654,0.101508721293115,-0.504116018518759,-0.470104060962108,0.631302008366762,-0.460105009604075,-0.0653510099858858,-0.0451667372258561,-0.406319194757778,0
"90",-0.310553029307514,-0.25277823912743,-0.136083744266316,-0.402824150950138,-0.470104060962108,0.631302008366762,0.495772064612143,0.566399597091879,-0.0451667372258561,-0.544719733897438,1
"91",-0.769426699076853,-0.275726941053633,-0.195481860656174,-0.301532283381516,-0.0921706306230003,-0.784181959282473,-0.680692026730895,-0.745697817608094,0.198879342946107,0.562484579219842,0
"92",-1.34301878628853,0.297990607101442,0.220304954072831,0.10363518689297,0.0590027415126428,-0.398140877196318,-0.460105009604075,-0.454120614341433,-0.533258897569783,-0.267918655618118,1
"93",0.0909614317406572,-0.574060066094273,-0.551870558995321,-0.402824150950138,-0.318930688826465,-0.269460516500933,-0.0924599810593758,-0.162543411074773,-1.02135105791371,-0.267918655618118,0
"94",0.0909614317406572,-0.665854873799085,-0.730064908164895,-0.301532283381516,-0.470104060962108,-0.912862319977858,-0.901279043857714,-0.988678820330311,-0.289212817397819,-0.406319194757778,0
"95",-0.539989864192183,0.0226061839870061,0.160906837682973,-0.301532283381516,-0.243344002758643,0.116580565585222,-0.827750038148775,-0.502716814885877,-0.0451667372258561,-0.544719733897438,0
"96",-1.40037799500969,-0.665854873799085,-0.551870558995321,-0.909283488793245,-0.772450805233394,-0.269460516500933,-1.04833705527559,-0.794294018152537,-0.533258897569783,-0.544719733897438,1
"97",0.779271936394665,-0.849444489208709,-0.789463024554752,-0.706699753656002,-0.696864119165573,-0.269460516500933,-0.680692026730895,-0.55131301543032,-0.289212817397819,-1.23672242959574,1
"98",0.148320640461824,0.320939309027645,0.339101186852547,0.407510789598835,0.588109543987394,0.245260926280607,-0.607163021021955,-0.308332012708103,-0.777304977741746,-0.129518116478458,1
"99",-1.5724556211732,-1.05598280654454,-1.02705549011418,-1.01057535636187,-1.07479754950468,-1.04154268067324,-0.0189309753504359,-0.40552441379699,-0.289212817397819,-1.23672242959574,0
"100",-0.367912238028681,-0.55111136416807,-0.492472442605463,-0.504116018518759,-0.54569074702993,-0.0120997951101631,-0.165988986768316,-0.113947210530329,-1.02135105791371,-0.544719733897438,1
"101",0.721912727673498,-0.688803575725288,-0.670666791775037,-0.605407886087381,-0.621277433097751,-1.04154268067324,-0.901279043857714,-0.940082619785867,-0.289212817397819,-0.683120273037098,0
"102",-2.60492137815421,-0.734700979577694,-0.789463024554752,-0.200240415812894,-0.167757316690822,-0.269460516500933,0.128127036067444,-0.0167548094414423,-0.777304977741746,-0.683120273037098,0
"103",0.205679849182992,-0.711752277651491,-0.670666791775037,-0.706699753656002,-0.696864119165573,-0.784181959282473,-0.974808049566654,-0.940082619785867,-0.533258897569783,-0.129518116478458,1
"104",-0.253193820586347,-0.7805983834301,-0.730064908164895,-0.706699753656002,-0.848037491301216,-0.912862319977858,-1.12186606098453,-1.0858712214192,-0.289212817397819,-0.544719733897438,0
"105",0.205679849182992,-0.826495787282506,-0.84886114094461,-0.402824150950138,-0.470104060962108,-0.784181959282473,-0.901279043857714,-0.891486419241424,-0.777304977741746,-0.544719733897438,0
"106",0.435116684067661,-0.849444489208709,-0.84886114094461,-0.706699753656002,-0.923624177369038,-1.04154268067324,-1.12186606098453,-1.0858712214192,-0.289212817397819,-0.821520812176758,1
"107",-0.769426699076853,-0.895341893061115,-0.908259257334468,-0.807991621224624,-0.848037491301216,-0.398140877196318,-0.974808049566654,-0.794294018152537,-0.777304977741746,-0.959921351316418,0
"108",-0.482630655471016,-0.757649681503897,-0.730064908164895,-0.605407886087381,-0.54569074702993,-0.269460516500933,-0.533634015313015,-0.454120614341433,-1.02135105791371,-0.544719733897438,1
"109",0.205679849182992,-0.711752277651491,-0.670666791775037,-0.807991621224624,-0.848037491301216,-0.655501598587088,-1.12186606098453,-0.988678820330311,-0.777304977741746,-0.959921351316418,0
"110",-1.51509641245203,-0.895341893061115,-0.789463024554752,-0.909283488793245,-0.772450805233394,-0.269460516500933,-0.680692026730895,-0.55131301543032,-1.26539713808567,-0.683120273037098,0
"111",-1.05622274268269,-0.688803575725288,-0.611268675385179,-0.807991621224624,-0.621277433097751,-0.398140877196318,0.128127036067444,-0.0653510099858858,-1.26539713808567,-0.544719733897438,1
"112",-0.597349072913351,-0.528162662241867,-0.433074326215605,-0.706699753656002,-0.848037491301216,-0.784181959282473,-0.827750038148775,-0.842890218696981,-1.02135105791371,-0.267918655618118,1
"113",-0.482630655471016,-0.918290594987318,-0.908259257334468,-0.706699753656002,-0.696864119165573,-0.269460516500933,-0.680692026730895,-0.599909215974764,-1.02135105791371,-1.23672242959574,1
"114",0.836631145115832,-0.895341893061115,-0.84886114094461,-0.807991621224624,-0.848037491301216,-0.398140877196318,-0.754221032439835,-0.648505416519207,-1.26539713808567,-0.821520812176758,0
"115",-1.22830036884619,-1.05598280654454,-1.02705549011418,-1.01057535636187,-0.923624177369038,-0.269460516500933,-0.754221032439835,-0.648505416519207,-0.533258897569783,-1.23672242959574,1
"116",-0.539989864192183,-0.987136700765927,-0.967657373724326,-0.909283488793245,-0.999210863436859,-0.269460516500933,-0.680692026730895,-0.55131301543032,-1.02135105791371,-0.959921351316418,1
"117",-0.482630655471016,-1.26252112388036,-1.26464795567362,-1.11186722393049,-1.07479754950468,-0.269460516500933,-0.974808049566654,-0.745697817608094,-1.26539713808567,-1.51352350787506,0
"118",-1.22830036884619,-1.21662372002796,-1.26464795567362,-0.807991621224624,-0.999210863436859,-0.655501598587088,-1.04833705527559,-0.891486419241424,-1.26539713808567,-1.51352350787506,1
"119",1.238145606164,4.01568031914633,3.42780323912516,6.28243910857889,6.33269768514183,3.46226994366523,4.61339638431278,4.35690323955847,2.63934014466574,2.63849266631474,1
"120",-1.68717403861553,-0.7805983834301,-0.84886114094461,-0.807991621224624,-0.696864119165573,-0.912862319977858,-0.680692026730895,-0.794294018152537,-0.777304977741746,-1.3751229687354,0
"121",1.0660679800005,1.81260493423084,1.94285032937871,1.42042946528505,1.26838971859779,-0.398140877196318,0.863417093156843,0.420610995458549,3.6155244653536,2.91529374459406,0
"122",1.0660679800005,1.81260493423084,1.94285032937871,1.42042946528505,1.26838971859779,-0.398140877196318,0.863417093156843,0.420610995458549,3.6155244653536,2.91529374459406,1
"123",1.238145606164,0.986451664887533,1.05187858353084,1.01526199501056,1.26838971859779,1.78942525462523,2.92222925300716,2.6074400199585,1.17506366363396,1.25448727491814,1
"124",1.238145606164,1.05529777066614,1.5270635146497,-0.504116018518759,-0.394517374894287,-0.398140877196318,-0.0189309753504359,-0.211139611619216,2.39529406449378,0.700885118359502,1
"125",1.18078639744284,1.72081012652603,1.82405409659899,1.52172133285367,1.6463231489369,-0.140780155805548,-0.239517992477256,-0.259735812163659,2.88338622483771,2.50009212717508,1
"126",1.12342718872167,1.35363089570678,1.23007293270041,2.1294725382654,1.94866989320818,1.66074489392984,1.08400411028366,1.34393880580297,0.442925423118071,0.0088824226612019,1
"127",0.951349562558167,1.56016921304261,2.06164656215842,-0.0989485482442729,-0.167757316690822,0.373941286975992,0.936946098865783,0.760784399269652,0.686971503290034,0.424084040080182,1
"128",0.951349562558167,1.56016921304261,2.06164656215842,-0.0989485482442729,-0.167757316690822,0.373941286975992,0.936946098865783,0.760784399269652,0.686971503290034,0.424084040080182,0
"129",-0.597349072913351,0.756964645625503,0.933082350751125,0.00234331932434879,-0.167757316690822,-0.269460516500933,-0.0189309753504359,-0.113947210530329,2.39529406449378,1.3928878140578,1
"130",1.18078639744284,0.7340159436993,0.695489885191694,1.01526199501056,0.663696230055216,0.759982369062147,0.0545980303585041,0.323418594369662,-0.0451667372258561,0.285683500940522,1
"131",1.238145606164,0.481580222511067,0.51729553602212,0.508802657167457,0.512522857919572,-0.269460516500933,0.128127036067444,0.0318413911030011,0.686971503290034,0.977686196638822,1
"132",-0.597349072913351,-0.711752277651491,-0.670666791775037,-0.706699753656002,-0.54569074702993,-0.140780155805548,-0.0189309753504359,-0.0653510099858858,-1.02135105791371,-1.09832189045608,0
"133",1.18078639744284,1.07824647259235,1.17067481631056,1.01526199501056,1.11721634646214,0.373941286975992,0.422243058903203,0.420610995458549,0.442925423118071,0.700885118359502,1
"134",1.238145606164,0.481580222511067,0.398499303242405,1.11655386257919,1.11721634646214,1.40338417253907,0.422243058903203,0.809380599814096,-0.289212817397819,0.285683500940522,1
"135",1.18078639744284,0.665169837920691,0.636091768801836,-0.200240415812894,-0.318930688826465,-0.784181959282473,-0.607163021021955,-0.69710161706365,0.198879342946107,0.424084040080182,1
"136",0.492475892788828,-0.115086027570212,-0.0766856278764582,0.00234331932434879,0.0590027415126428,0.116580565585222,-0.607163021021955,-0.356928213252546,-0.0451667372258561,-0.683120273037098,0
"137",1.238145606164,0.527477626363473,0.576693652411978,0.407510789598835,0.966042974326502,0.373941286975992,0.275185047485324,0.372014794914105,0.198879342946107,0.562484579219842,1
"138",-0.310553029307514,-0.160983431422618,-0.0766856278764582,-0.0989485482442729,-0.0921706306230003,0.631302008366762,-0.0924599810593758,0.177629992736331,-0.533258897569783,-0.129518116478458,0
"139",0.836631145115832,0.114400991691818,0.101508721293115,0.407510789598835,0.285762799716108,0.116580565585222,-0.0189309753504359,0.0318413911030011,-0.533258897569783,-0.406319194757778,1
"140",0.66455351895233,0.43568281865866,0.339101186852547,1.01526199501056,1.04162966039432,2.046785976016,0.275185047485324,0.955169201447426,-0.777304977741746,-0.683120273037098,0
"141",1.0660679800005,0.275041905175239,0.339101186852547,0.306218922030214,0.285762799716108,-0.526821237891703,-0.533634015313015,-0.55131301543032,0.198879342946107,0.0088824226612019,1
"142",-2.03132929094253,-0.803547085356303,-0.84886114094461,-0.605407886087381,-0.621277433097751,0.116580565585222,0.201656041776384,0.177629992736331,-1.02135105791371,-1.09832189045608,0
"143",1.18078639744284,-0.275726941053633,-0.195481860656174,-0.402824150950138,-0.621277433097751,-1.04154268067324,-0.754221032439835,-0.842890218696981,-0.0451667372258561,-0.267918655618118,1
"144",0.148320640461824,-0.482265258389461,-0.433074326215605,-0.402824150950138,-0.318930688826465,0.631302008366762,0.128127036067444,0.274822393825218,-0.533258897569783,-0.129518116478458,1
"145",1.18078639744284,-0.0691886237178061,-0.0766856278764582,0.10363518689297,0.134589427580464,1.01734309045292,0.348714053194264,0.614995797636322,-0.0451667372258561,0.147282961800862,1
"146",0.0336022230194898,-0.344573046832243,-0.31427809343589,-0.301532283381516,-0.167757316690822,-0.0120997951101631,-0.165988986768316,-0.113947210530329,-1.02135105791371,-0.544719733897438,1
"147",-0.998863533961522,-0.505213960315664,-0.373676209825747,-0.909283488793245,-0.923624177369038,-1.04154268067324,-0.754221032439835,-0.891486419241424,-0.777304977741746,-0.544719733897438,0
"148",-0.310553029307514,-0.574060066094273,-0.551870558995321,-0.402824150950138,-0.167757316690822,0.502621647671377,-0.239517992477256,0.0318413911030011,-0.533258897569783,-0.544719733897438,1
"149",-0.0811161944228448,-0.619957469946679,-0.611268675385179,-0.402824150950138,-0.318930688826465,-0.398140877196318,-0.460105009604075,-0.454120614341433,-0.0451667372258561,-0.959921351316418,0
"150",0.320398266625326,-0.206880835275024,-0.492472442605463,1.01526199501056,0.89045628825868,-0.0120997951101631,-0.754221032439835,-0.454120614341433,-0.289212817397819,0.0088824226612019,1
"151",0.549835101509996,2.2715789727549,2.06164656215842,2.43334814097127,2.55336338175075,0.502621647671377,2.03988118449988,1.53832360798075,3.12743230500967,3.19209482287338,0
